EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog
2026-03-26T18:59:52.724551+00:00,user-036,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.52.174,True,IAM User,User logged in with MFA,Compliant,2026-03-26T18:59:52.724551+00:00 signin.amazonaws.com ConsoleLogin by user-036 in us-west-2; MFA=True; User logged in with MFA
2026-03-29T11:14:29.724551+00:00,user-026,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,3.91.12.205,True,IAM User,User logged in with MFA,Compliant,2026-03-29T11:14:29.724551+00:00 signin.amazonaws.com ConsoleLogin by user-026 in us-east-1; MFA=True; User logged in with MFA
2026-03-29T22:48:16.724551+00:00,user-025,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.158.199,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T22:48:16.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-025 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-26T13:44:53.724551+00:00,user-067,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.235.100,True,IAM User,User logged in with MFA,Compliant,2026-03-26T13:44:53.724551+00:00 signin.amazonaws.com ConsoleLogin by user-067 in us-west-2; MFA=True; User logged in with MFA
2026-03-27T20:33:46.724551+00:00,user-015,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,10.0.44.86,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-27T20:33:46.724551+00:00 iam.amazonaws.com CreateAccessKey by user-015 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-03-24T08:31:51.724551+00:00,user-014,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.159.164,True,IAM User,User logged in with MFA,Compliant,2026-03-24T08:31:51.724551+00:00 signin.amazonaws.com ConsoleLogin by user-014 in eu-west-1; MFA=True; User logged in with MFA
2026-03-27T13:27:06.724551+00:00,user-026,PutBucketAcl,s3.amazonaws.com,us-west-2,us-west-2,192.168.163.198,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T13:27:06.724551+00:00 s3.amazonaws.com PutBucketAcl by user-026 in us-west-2; MFA=False; Bucket ACL set to public-read
2026-03-25T23:51:25.724551+00:00,user-035,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.58.4,True,IAM User,User logged in with MFA,Compliant,2026-03-25T23:51:25.724551+00:00 signin.amazonaws.com ConsoleLogin by user-035 in us-west-2; MFA=True; User logged in with MFA
2026-03-26T14:09:11.724551+00:00,user-066,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,3.91.179.141,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-26T14:09:11.724551+00:00 iam.amazonaws.com CreateAccessKey by user-066 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-03-26T03:52:13.724551+00:00,user-037,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.159.157,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T03:52:13.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-037 in us-west-2; MFA=True; S3 public access block enabled
2026-03-25T15:52:11.724551+00:00,user-057,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,10.0.241.232,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-25T15:52:11.724551+00:00 iam.amazonaws.com CreateAccessKey by user-057 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-03-25T03:04:01.724551+00:00,user-050,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,54.240.200.46,True,IAM User,User logged in with MFA,Compliant,2026-03-25T03:04:01.724551+00:00 signin.amazonaws.com ConsoleLogin by user-050 in us-east-1; MFA=True; User logged in with MFA
2026-03-27T20:59:16.724551+00:00,user-058,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,192.168.101.183,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-27T20:59:16.724551+00:00 iam.amazonaws.com CreateAccessKey by user-058 in eu-west-1; MFA=False; Long-lived IAM access key created without approval
2026-03-30T23:21:49.724551+00:00,user-011,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,172.16.47.209,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-30T23:21:49.724551+00:00 iam.amazonaws.com CreateAccessKey by user-011 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-27T20:23:28.724551+00:00,user-013,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.240.60,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-27T20:23:28.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-013 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-28T20:11:01.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.169.202,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T20:11:01.724551+00:00 signin.amazonaws.com ConsoleLogin by root in eu-west-1; MFA=False; Root login without MFA
2026-03-24T10:47:53.724551+00:00,user-059,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.243.29,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-24T10:47:53.724551+00:00 s3.amazonaws.com PutBucketAcl by user-059 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-28T07:31:28.724551+00:00,user-022,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.65.131,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T07:31:28.724551+00:00 kms.amazonaws.com DisableKey by user-022 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T17:58:52.724551+00:00,user-042,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,3.91.236.103,True,IAM User,User logged in with MFA,Compliant,2026-03-27T17:58:52.724551+00:00 signin.amazonaws.com ConsoleLogin by user-042 in us-east-1; MFA=True; User logged in with MFA
2026-03-29T22:29:05.724551+00:00,user-032,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,54.240.33.88,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T22:29:05.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-032 in us-west-2; MFA=True; S3 public access block enabled
2026-03-30T16:35:16.724551+00:00,user-056,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,172.16.88.170,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T16:35:16.724551+00:00 kms.amazonaws.com DisableKey by user-056 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T00:45:22.724551+00:00,user-015,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.49.211,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T00:45:22.724551+00:00 kms.amazonaws.com DisableKey by user-015 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-25T09:39:26.724551+00:00,user-052,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.194.84,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-25T09:39:26.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-052 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-25T18:26:43.724551+00:00,user-012,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.0.194,True,IAM User,User logged in with MFA,Compliant,2026-03-25T18:26:43.724551+00:00 signin.amazonaws.com ConsoleLogin by user-012 in us-west-2; MFA=True; User logged in with MFA
2026-03-28T19:34:25.724551+00:00,user-058,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.228.51,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T19:34:25.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-058 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-29T08:36:23.724551+00:00,user-039,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.45.150,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T08:36:23.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-039 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-24T20:09:41.724551+00:00,user-017,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.27.1,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-24T20:09:41.724551+00:00 kms.amazonaws.com DisableKey by user-017 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-24T11:03:58.724551+00:00,user-015,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.221.180,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-24T11:03:58.724551+00:00 s3.amazonaws.com PutBucketAcl by user-015 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-03-28T17:07:18.724551+00:00,user-049,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.108.170,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T17:07:18.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-049 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T10:55:28.724551+00:00,user-025,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.78.74,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T10:55:28.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-025 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-24T22:52:50.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,10.0.73.185,False,Root Account,Root login without MFA,Non-Compliant,2026-03-24T22:52:50.724551+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA
2026-03-25T17:57:04.724551+00:00,user-018,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.233.229,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-25T17:57:04.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-018 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-29T14:20:06.724551+00:00,user-055,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,3.91.217.142,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-29T14:20:06.724551+00:00 iam.amazonaws.com CreateAccessKey by user-055 in us-west-2; MFA=False; Long-lived IAM access key created without approval
2026-03-26T08:05:55.724551+00:00,user-046,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,54.240.3.148,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-26T08:05:55.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-046 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-29T01:38:53.724551+00:00,user-065,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.187.9,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T01:38:53.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-065 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-25T10:56:40.724551+00:00,user-062,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,3.91.246.247,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-25T10:56:40.724551+00:00 iam.amazonaws.com CreateAccessKey by user-062 in eu-west-1; MFA=False; Long-lived IAM access key created without approval
2026-03-29T17:24:20.724551+00:00,user-068,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.40.134,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T17:24:20.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-068 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-25T00:43:33.724551+00:00,user-032,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.159.157,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-25T00:43:33.724551+00:00 s3.amazonaws.com CreateBucket by user-032 in ap-south-1; MFA=False; Public S3 bucket created
2026-03-29T18:33:03.724551+00:00,user-069,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.240.147,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T18:33:03.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-069 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T14:13:16.724551+00:00,user-046,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.18.178,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-27T14:13:16.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-046 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-24T19:52:20.724551+00:00,user-073,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.86.147,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-24T19:52:20.724551+00:00 s3.amazonaws.com PutBucketAcl by user-073 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-03-29T23:10:46.724551+00:00,user-004,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,10.0.64.130,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T23:10:46.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-004 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T11:49:19.724551+00:00,user-033,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,192.168.131.4,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T11:49:19.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-033 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-29T12:04:48.724551+00:00,user-023,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,192.168.89.67,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-29T12:04:48.724551+00:00 iam.amazonaws.com CreateAccessKey by user-023 in us-west-2; MFA=False; Long-lived IAM access key created without approval
2026-03-30T11:35:46.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.175.252,False,Root Account,Root login without MFA,Non-Compliant,2026-03-30T11:35:46.724551+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-29T02:15:46.724551+00:00,user-020,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.121.170,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T02:15:46.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-020 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-24T17:48:23.724551+00:00,user-027,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.59.14,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-24T17:48:23.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-027 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-29T20:42:20.724551+00:00,user-061,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.119.98,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-29T20:42:20.724551+00:00 kms.amazonaws.com DisableKey by user-061 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-25T20:15:39.724551+00:00,user-061,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.222.4,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-25T20:15:39.724551+00:00 kms.amazonaws.com DisableKey by user-061 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T12:25:50.724551+00:00,user-049,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,10.0.49.235,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T12:25:50.724551+00:00 kms.amazonaws.com DisableKey by user-049 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T03:32:57.724551+00:00,user-056,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.136.206,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T03:32:57.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-056 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-26T10:45:33.724551+00:00,user-060,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,3.91.172.174,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T10:45:33.724551+00:00 kms.amazonaws.com DisableKey by user-060 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-24T04:27:06.724551+00:00,user-041,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,10.0.6.106,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-24T04:27:06.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-041 in us-east-1; MFA=True; S3 public access block enabled
2026-03-26T17:53:33.724551+00:00,user-058,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,192.168.128.50,True,IAM User,User logged in with MFA,Compliant,2026-03-26T17:53:33.724551+00:00 signin.amazonaws.com ConsoleLogin by user-058 in eu-west-1; MFA=True; User logged in with MFA
2026-03-25T13:27:25.724551+00:00,user-008,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.44.220,True,IAM User,User logged in with MFA,Compliant,2026-03-25T13:27:25.724551+00:00 signin.amazonaws.com ConsoleLogin by user-008 in us-west-2; MFA=True; User logged in with MFA
2026-03-25T10:16:08.724551+00:00,user-073,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.129.76,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-25T10:16:08.724551+00:00 kms.amazonaws.com DisableKey by user-073 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T06:21:03.724551+00:00,user-059,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,192.168.131.42,True,IAM User,User logged in with MFA,Compliant,2026-03-29T06:21:03.724551+00:00 signin.amazonaws.com ConsoleLogin by user-059 in eu-west-1; MFA=True; User logged in with MFA
2026-03-28T19:10:05.724551+00:00,user-008,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.30.67,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-28T19:10:05.724551+00:00 s3.amazonaws.com PutBucketAcl by user-008 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-24T22:11:48.724551+00:00,user-023,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.102.157,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-24T22:11:48.724551+00:00 s3.amazonaws.com PutBucketAcl by user-023 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-30T15:27:12.724551+00:00,user-014,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.111.158,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T15:27:12.724551+00:00 kms.amazonaws.com DisableKey by user-014 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-24T12:08:13.724551+00:00,user-034,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.36.147,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-24T12:08:13.724551+00:00 kms.amazonaws.com DisableKey by user-034 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-25T21:20:24.724551+00:00,user-003,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.19.171,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-25T21:20:24.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-003 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-31T01:21:32.724551+00:00,user-043,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.251.123,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T01:21:32.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-043 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-24T02:56:47.724551+00:00,user-070,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,54.240.246.32,True,IAM User,User logged in with MFA,Compliant,2026-03-24T02:56:47.724551+00:00 signin.amazonaws.com ConsoleLogin by user-070 in us-west-2; MFA=True; User logged in with MFA
2026-03-28T22:40:14.724551+00:00,user-043,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,10.0.46.94,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T22:40:14.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-043 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T14:26:22.724551+00:00,user-011,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.90.142,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T14:26:22.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-011 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T19:36:33.724551+00:00,user-025,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,10.0.183.125,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T19:36:33.724551+00:00 kms.amazonaws.com DisableKey by user-025 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-24T12:22:51.724551+00:00,user-025,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.12.185,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-24T12:22:51.724551+00:00 kms.amazonaws.com DisableKey by user-025 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-24T20:19:51.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.157.128,False,Root Account,Root login without MFA,Non-Compliant,2026-03-24T20:19:51.724551+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA
2026-03-28T04:48:25.724551+00:00,user-003,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.172.202,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T04:48:25.724551+00:00 kms.amazonaws.com DisableKey by user-003 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T10:21:09.724551+00:00,user-016,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,54.240.76.190,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-30T10:21:09.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-016 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-30T00:23:02.724551+00:00,user-005,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.241.233,True,IAM User,User logged in with MFA,Compliant,2026-03-30T00:23:02.724551+00:00 signin.amazonaws.com ConsoleLogin by user-005 in us-west-2; MFA=True; User logged in with MFA
2026-03-24T06:10:02.724551+00:00,user-032,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,172.16.25.232,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-24T06:10:02.724551+00:00 s3.amazonaws.com CreateBucket by user-032 in us-west-2; MFA=False; Public S3 bucket created
2026-03-24T20:36:43.724551+00:00,user-059,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.58.128,True,IAM User,User logged in with MFA,Compliant,2026-03-24T20:36:43.724551+00:00 signin.amazonaws.com ConsoleLogin by user-059 in us-west-2; MFA=True; User logged in with MFA
2026-03-29T06:07:34.724551+00:00,user-009,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,192.168.205.84,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T06:07:34.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-009 in us-west-2; MFA=True; S3 public access block enabled
2026-03-24T15:15:39.724551+00:00,user-042,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,3.91.88.86,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-24T15:15:39.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-042 in us-west-2; MFA=True; S3 public access block enabled
2026-03-26T02:55:53.724551+00:00,user-019,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.84.113,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-26T02:55:53.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-019 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T15:32:20.724551+00:00,user-018,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,172.16.8.226,True,IAM User,User logged in with MFA,Compliant,2026-03-28T15:32:20.724551+00:00 signin.amazonaws.com ConsoleLogin by user-018 in us-east-1; MFA=True; User logged in with MFA
2026-03-25T03:56:50.724551+00:00,user-001,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.145.107,True,IAM User,User logged in with MFA,Compliant,2026-03-25T03:56:50.724551+00:00 signin.amazonaws.com ConsoleLogin by user-001 in us-west-2; MFA=True; User logged in with MFA
2026-03-25T19:39:37.724551+00:00,user-017,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,192.168.230.106,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-25T19:39:37.724551+00:00 kms.amazonaws.com DisableKey by user-017 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T03:35:09.724551+00:00,user-005,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,3.91.45.161,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T03:35:09.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-005 in us-west-2; MFA=True; S3 public access block enabled
2026-03-24T03:18:51.724551+00:00,user-045,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.120.50,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-24T03:18:51.724551+00:00 s3.amazonaws.com PutBucketAcl by user-045 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-29T17:11:44.724551+00:00,user-047,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.141.14,True,IAM User,User logged in with MFA,Compliant,2026-03-29T17:11:44.724551+00:00 signin.amazonaws.com ConsoleLogin by user-047 in us-west-2; MFA=True; User logged in with MFA
