EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog,Anomaly Score,DriftFlag,DriftReason,RemediationStep
2026-03-30T16:23:33.138790+00:00,user-015,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.49.211,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T16:23:33.138790+00:00 kms.amazonaws.com DisableKey by user-015 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.33990650523883703,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T01:17:37.138790+00:00,user-052,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.194.84,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T01:17:37.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-052 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.34062025458042827,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T10:04:54.138790+00:00,user-012,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.0.194,True,IAM User,User logged in with MFA,Compliant,2026-03-28T10:04:54.138790+00:00 signin.amazonaws.com ConsoleLogin by user-012 in us-west-2; MFA=True; User logged in with MFA,-0.34390305664591303,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T11:12:36.138790+00:00,user-058,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.228.51,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T11:12:36.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-058 in eu-west-1; MFA=True; S3 public access block enabled,-0.3408581713670251,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-01T00:14:34.138790+00:00,user-039,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.45.150,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T00:14:34.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-039 in eu-west-1; MFA=True; Security group updated with restricted source CIDR,-0.34190897114405394,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T11:47:52.138790+00:00,user-017,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.27.1,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T11:47:52.138790+00:00 kms.amazonaws.com DisableKey by user-017 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.35216767719932207,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T02:42:09.138790+00:00,user-015,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.221.180,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T02:42:09.138790+00:00 s3.amazonaws.com PutBucketAcl by user-015 in eu-west-1; MFA=False; Bucket ACL set to public-read,-0.3460077206769887,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T08:45:29.138790+00:00,user-049,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.108.170,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T08:45:29.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-049 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.33835059948344953,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T02:33:39.138790+00:00,user-025,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.78.74,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T02:33:39.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-025 in ap-south-1; MFA=True; S3 public access block enabled,-0.3398485703619021,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-27T14:31:01.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,10.0.73.185,False,Root Account,Root login without MFA,Non-Compliant,2026-03-27T14:31:01.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA,-0.3557220756418589,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-28T09:35:15.138790+00:00,user-018,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.233.229,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-28T09:35:15.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-018 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35476962699534104,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T05:58:17.138790+00:00,user-055,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,3.91.217.142,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-04-01T05:58:17.138790+00:00 iam.amazonaws.com CreateAccessKey by user-055 in us-west-2; MFA=False; Long-lived IAM access key created without approval,-0.3549692634272852,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-28T23:44:06.138790+00:00,user-046,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,54.240.3.148,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-28T23:44:06.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-046 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35449137518831725,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T17:17:04.138790+00:00,user-065,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.187.9,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T17:17:04.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-065 in eu-west-1; MFA=True; S3 public access block enabled,-0.33627515396436136,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-28T02:34:51.138790+00:00,user-062,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,3.91.246.247,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-28T02:34:51.138790+00:00 iam.amazonaws.com CreateAccessKey by user-062 in eu-west-1; MFA=False; Long-lived IAM access key created without approval,-0.3525702662845078,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T09:02:31.138790+00:00,user-068,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.40.134,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T09:02:31.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-068 in eu-west-1; MFA=True; S3 public access block enabled,-0.34633749893265975,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-27T16:21:44.138790+00:00,user-032,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.159.157,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-27T16:21:44.138790+00:00 s3.amazonaws.com CreateBucket by user-032 in ap-south-1; MFA=False; Public S3 bucket created,-0.356884203847854,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T10:11:14.138790+00:00,user-069,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.240.147,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T10:11:14.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-069 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.33768956402219824,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T05:51:27.138790+00:00,user-046,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.18.178,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-30T05:51:27.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-046 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.3524572738252017,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-27T11:30:31.138790+00:00,user-073,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.86.147,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T11:30:31.138790+00:00 s3.amazonaws.com PutBucketAcl by user-073 in eu-west-1; MFA=False; Bucket ACL set to public-read,-0.34847780213365265,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T14:48:57.138790+00:00,user-004,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,10.0.64.130,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T14:48:57.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-004 in eu-west-1; MFA=True; Security group updated with restricted source CIDR,-0.3432196425090729,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T03:27:30.138790+00:00,user-033,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,192.168.131.4,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T03:27:30.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-033 in us-west-2; MFA=True; Security group updated with restricted source CIDR,-0.3310176700203401,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T03:42:59.138790+00:00,user-023,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,192.168.89.67,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-04-01T03:42:59.138790+00:00 iam.amazonaws.com CreateAccessKey by user-023 in us-west-2; MFA=False; Long-lived IAM access key created without approval,-0.37021505082216866,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-02T03:13:57.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.175.252,False,Root Account,Root login without MFA,Non-Compliant,2026-04-02T03:13:57.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA,-0.35477023071274805,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T17:53:57.138790+00:00,user-020,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.121.170,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T17:53:57.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-020 in ap-south-1; MFA=True; S3 public access block enabled,-0.33571439989804047,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-27T09:26:34.138790+00:00,user-027,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.59.14,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T09:26:34.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-027 in eu-west-1; MFA=True; S3 public access block enabled,-0.35099393422945974,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-01T12:20:31.138790+00:00,user-061,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.119.98,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T12:20:31.138790+00:00 kms.amazonaws.com DisableKey by user-061 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3445321473062703,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T11:53:50.138790+00:00,user-061,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.222.4,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T11:53:50.138790+00:00 kms.amazonaws.com DisableKey by user-061 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3445321473062703,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T04:04:01.138790+00:00,user-049,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,10.0.49.235,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T04:04:01.138790+00:00 kms.amazonaws.com DisableKey by user-049 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34474591433083224,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T19:11:08.138790+00:00,user-056,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.136.206,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T19:11:08.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-056 in eu-west-1; MFA=True; Security group updated with restricted source CIDR,-0.33082433880793594,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T02:23:44.138790+00:00,user-060,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,3.91.172.174,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-29T02:23:44.138790+00:00 kms.amazonaws.com DisableKey by user-060 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34492782718802517,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-26T20:05:17.138790+00:00,user-041,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,10.0.6.106,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T20:05:17.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-041 in us-east-1; MFA=True; S3 public access block enabled,-0.35369001466535,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-29T09:31:44.138790+00:00,user-058,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,192.168.128.50,True,IAM User,User logged in with MFA,Compliant,2026-03-29T09:31:44.138790+00:00 signin.amazonaws.com ConsoleLogin by user-058 in eu-west-1; MFA=True; User logged in with MFA,-0.33913398330255795,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T05:05:36.138790+00:00,user-008,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.44.220,True,IAM User,User logged in with MFA,Compliant,2026-03-28T05:05:36.138790+00:00 signin.amazonaws.com ConsoleLogin by user-008 in us-west-2; MFA=True; User logged in with MFA,-0.3399968882925507,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T01:54:19.138790+00:00,user-073,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.129.76,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T01:54:19.138790+00:00 kms.amazonaws.com DisableKey by user-073 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3433763418151912,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T21:59:14.138790+00:00,user-059,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,192.168.131.42,True,IAM User,User logged in with MFA,Compliant,2026-03-31T21:59:14.138790+00:00 signin.amazonaws.com ConsoleLogin by user-059 in eu-west-1; MFA=True; User logged in with MFA,-0.34479367899007013,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T10:48:16.138790+00:00,user-008,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.30.67,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-31T10:48:16.138790+00:00 s3.amazonaws.com PutBucketAcl by user-008 in ap-south-1; MFA=False; Bucket ACL set to public-read,-0.342964119382289,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-27T13:49:59.138790+00:00,user-023,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.102.157,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T13:49:59.138790+00:00 s3.amazonaws.com PutBucketAcl by user-023 in ap-south-1; MFA=False; Bucket ACL set to public-read,-0.35433730091954563,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-02T07:05:23.138790+00:00,user-014,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.111.158,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T07:05:23.138790+00:00 kms.amazonaws.com DisableKey by user-014 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3386702033727263,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T03:46:24.138790+00:00,user-034,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.36.147,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T03:46:24.138790+00:00 kms.amazonaws.com DisableKey by user-034 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3467736039796841,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T12:58:35.138790+00:00,user-003,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.19.171,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-28T12:58:35.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-003 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.3572423975630041,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-02T16:59:43.138790+00:00,user-043,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.251.123,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T16:59:43.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-043 in ap-south-1; MFA=True; S3 public access block enabled,-0.3447397401479192,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-26T18:34:58.138790+00:00,user-070,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,54.240.246.32,True,IAM User,User logged in with MFA,Compliant,2026-03-26T18:34:58.138790+00:00 signin.amazonaws.com ConsoleLogin by user-070 in us-west-2; MFA=True; User logged in with MFA,-0.33697414227742845,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T14:18:25.138790+00:00,user-043,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,10.0.46.94,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T14:18:25.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-043 in eu-west-1; MFA=True; Security group updated with restricted source CIDR,-0.34753618793007673,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T06:04:33.138790+00:00,user-011,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.90.142,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T06:04:33.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-011 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.33726782774016645,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T11:14:44.138790+00:00,user-025,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,10.0.183.125,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T11:14:44.138790+00:00 kms.amazonaws.com DisableKey by user-025 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34493515474579617,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T04:01:02.138790+00:00,user-025,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.12.185,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T04:01:02.138790+00:00 kms.amazonaws.com DisableKey by user-025 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34336180113124665,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T11:58:02.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.157.128,False,Root Account,Root login without MFA,Non-Compliant,2026-03-27T11:58:02.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA,-0.34889078216918024,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-30T20:26:36.138790+00:00,user-003,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.172.202,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T20:26:36.138790+00:00 kms.amazonaws.com DisableKey by user-003 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.35033889564390913,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T01:59:20.138790+00:00,user-016,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,54.240.76.190,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-02T01:59:20.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-016 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35609918859036876,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T16:01:13.138790+00:00,user-005,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.241.233,True,IAM User,User logged in with MFA,Compliant,2026-04-01T16:01:13.138790+00:00 signin.amazonaws.com ConsoleLogin by user-005 in us-west-2; MFA=True; User logged in with MFA,-0.3419275564731287,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-26T21:48:13.138790+00:00,user-032,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,172.16.25.232,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-26T21:48:13.138790+00:00 s3.amazonaws.com CreateBucket by user-032 in us-west-2; MFA=False; Public S3 bucket created,-0.36242093141641735,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-27T12:14:54.138790+00:00,user-059,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.58.128,True,IAM User,User logged in with MFA,Compliant,2026-03-27T12:14:54.138790+00:00 signin.amazonaws.com ConsoleLogin by user-059 in us-west-2; MFA=True; User logged in with MFA,-0.34269319951379207,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T21:45:45.138790+00:00,user-009,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,192.168.205.84,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T21:45:45.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-009 in us-west-2; MFA=True; S3 public access block enabled,-0.3454336988829958,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-27T06:53:50.138790+00:00,user-042,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,3.91.88.86,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T06:53:50.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-042 in us-west-2; MFA=True; S3 public access block enabled,-0.3425642580375734,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-28T18:34:04.138790+00:00,user-019,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.84.113,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T18:34:04.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-019 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.3469729136257322,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T07:10:31.138790+00:00,user-018,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,172.16.8.226,True,IAM User,User logged in with MFA,Compliant,2026-03-31T07:10:31.138790+00:00 signin.amazonaws.com ConsoleLogin by user-018 in us-east-1; MFA=True; User logged in with MFA,-0.33860409020749,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T19:35:01.138790+00:00,user-001,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.145.107,True,IAM User,User logged in with MFA,Compliant,2026-03-27T19:35:01.138790+00:00 signin.amazonaws.com ConsoleLogin by user-001 in us-west-2; MFA=True; User logged in with MFA,-0.34681919413810725,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T11:17:48.138790+00:00,user-017,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,192.168.230.106,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T11:17:48.138790+00:00 kms.amazonaws.com DisableKey by user-017 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3517663070901485,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T19:13:20.138790+00:00,user-005,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,3.91.45.161,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T19:13:20.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-005 in us-west-2; MFA=True; S3 public access block enabled,-0.3438831131588242,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-26T18:57:02.138790+00:00,user-045,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.120.50,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-26T18:57:02.138790+00:00 s3.amazonaws.com PutBucketAcl by user-045 in ap-south-1; MFA=False; Bucket ACL set to public-read,-0.3439401879808502,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
