EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog
2026-03-29T10:38:03.138790+00:00,user-036,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.52.174,True,IAM User,User logged in with MFA,Compliant,2026-03-29T10:38:03.138790+00:00 signin.amazonaws.com ConsoleLogin by user-036 in us-west-2; MFA=True; User logged in with MFA
2026-03-31T09:43:25.138790+00:00,user-001,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.16.76,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T09:43:25.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-001 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-27T17:12:01.138790+00:00,user-070,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.171.189,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T17:12:01.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-070 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-28T01:56:26.138790+00:00,user-047,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,54.240.187.120,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-28T01:56:26.138790+00:00 iam.amazonaws.com CreateAccessKey by user-047 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-04-02T12:22:44.138790+00:00,user-047,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,10.0.104.36,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T12:22:44.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-047 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-04-01T12:59:26.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,3.91.107.193,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T12:59:26.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA
2026-03-29T23:29:35.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.216.71,False,Root Account,Root login without MFA,Non-Compliant,2026-03-29T23:29:35.138790+00:00 signin.amazonaws.com ConsoleLogin by root in eu-west-1; MFA=False; Root login without MFA
2026-04-01T15:14:35.138790+00:00,user-045,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.62.121,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T15:14:35.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-045 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T04:50:58.138790+00:00,user-038,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,10.0.96.229,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T04:50:58.138790+00:00 iam.amazonaws.com CreateAccessKey by user-038 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-28T21:42:07.138790+00:00,user-011,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.39.28,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T21:42:07.138790+00:00 s3.amazonaws.com CreateBucket by user-011 in ap-south-1; MFA=False; Public S3 bucket created
2026-03-28T13:27:18.138790+00:00,user-019,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,172.16.11.76,True,IAM User,User logged in with MFA,Compliant,2026-03-28T13:27:18.138790+00:00 signin.amazonaws.com ConsoleLogin by user-019 in ap-south-1; MFA=True; User logged in with MFA
2026-03-31T19:59:28.138790+00:00,user-061,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.10.75,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T19:59:28.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-061 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-31T17:32:00.138790+00:00,user-030,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.175.168,True,IAM User,User logged in with MFA,Compliant,2026-03-31T17:32:00.138790+00:00 signin.amazonaws.com ConsoleLogin by user-030 in eu-west-1; MFA=True; User logged in with MFA
2026-04-01T07:01:25.138790+00:00,user-063,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.67.230,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T07:01:25.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-063 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T14:39:55.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.147.198,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T14:39:55.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-04-01T06:25:03.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.82.183,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T06:25:03.138790+00:00 signin.amazonaws.com ConsoleLogin by root in eu-west-1; MFA=False; Root login without MFA
2026-03-28T16:35:17.138790+00:00,user-023,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,172.16.59.11,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T16:35:17.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-023 in us-west-2; MFA=True; S3 public access block enabled
2026-03-29T21:28:06.138790+00:00,user-017,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,192.168.94.53,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-29T21:28:06.138790+00:00 iam.amazonaws.com CreateAccessKey by user-017 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-28T12:42:40.138790+00:00,user-041,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,192.168.229.139,True,IAM User,User logged in with MFA,Compliant,2026-03-28T12:42:40.138790+00:00 signin.amazonaws.com ConsoleLogin by user-041 in eu-west-1; MFA=True; User logged in with MFA
2026-03-27T00:52:45.138790+00:00,user-039,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,54.240.255.197,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-27T00:52:45.138790+00:00 iam.amazonaws.com CreateAccessKey by user-039 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-03-26T18:52:12.138790+00:00,user-041,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,3.91.169.166,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T18:52:12.138790+00:00 kms.amazonaws.com DisableKey by user-041 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-02T14:15:18.138790+00:00,user-038,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,54.240.173.177,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-02T14:15:18.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-038 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-04-02T10:05:53.138790+00:00,user-006,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,10.0.157.7,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T10:05:53.138790+00:00 kms.amazonaws.com DisableKey by user-006 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T20:33:23.138790+00:00,user-058,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.28.156,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T20:33:23.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-058 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-27T00:11:13.138790+00:00,user-036,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.228.174,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T00:11:13.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-036 in us-west-2; MFA=True; S3 public access block enabled
2026-03-29T02:15:25.138790+00:00,user-066,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,54.240.162.155,True,IAM User,User logged in with MFA,Compliant,2026-03-29T02:15:25.138790+00:00 signin.amazonaws.com ConsoleLogin by user-066 in ap-south-1; MFA=True; User logged in with MFA
2026-03-28T12:42:42.138790+00:00,user-047,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,54.240.189.99,True,IAM User,User logged in with MFA,Compliant,2026-03-28T12:42:42.138790+00:00 signin.amazonaws.com ConsoleLogin by user-047 in ap-south-1; MFA=True; User logged in with MFA
2026-03-30T11:21:20.138790+00:00,user-045,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.44.56,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T11:21:20.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-045 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T05:41:24.138790+00:00,user-054,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.217.187,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-30T05:41:24.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-054 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-29T06:08:27.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.243.254,False,Root Account,Root login without MFA,Non-Compliant,2026-03-29T06:08:27.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-27T19:22:54.138790+00:00,user-009,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.209.164,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T19:22:54.138790+00:00 s3.amazonaws.com PutBucketAcl by user-009 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-04-02T15:02:13.138790+00:00,user-023,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.102.48,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-02T15:02:13.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-023 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-27T05:55:14.138790+00:00,user-071,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.155.127,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T05:55:14.138790+00:00 s3.amazonaws.com PutBucketAcl by user-071 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-26T18:19:55.138790+00:00,user-029,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.134.77,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T18:19:55.138790+00:00 kms.amazonaws.com DisableKey by user-029 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T19:07:30.138790+00:00,user-016,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.251.233,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T19:07:30.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-016 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-30T02:21:53.138790+00:00,user-004,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,54.240.34.154,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T02:21:53.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-004 in us-east-1; MFA=True; S3 public access block enabled
2026-03-29T20:44:29.138790+00:00,user-062,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,54.240.61.96,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-29T20:44:29.138790+00:00 iam.amazonaws.com CreateAccessKey by user-062 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-27T10:39:42.138790+00:00,user-034,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.163.119,True,IAM User,User logged in with MFA,Compliant,2026-03-27T10:39:42.138790+00:00 signin.amazonaws.com ConsoleLogin by user-034 in us-west-2; MFA=True; User logged in with MFA
2026-03-27T09:01:27.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.184.108,False,Root Account,Root login without MFA,Non-Compliant,2026-03-27T09:01:27.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-30T06:34:21.138790+00:00,user-007,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,3.91.39.132,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T06:34:21.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-007 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-04-02T07:59:13.138790+00:00,user-013,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,192.168.161.212,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T07:59:13.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-013 in us-west-2; MFA=True; S3 public access block enabled
2026-03-27T21:31:58.138790+00:00,user-035,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.180.211,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T21:31:58.138790+00:00 s3.amazonaws.com PutBucketAcl by user-035 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-03-31T06:16:03.138790+00:00,user-067,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.210.88,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T06:16:03.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-067 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-28T14:38:12.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.113.213,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T14:38:12.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-27T15:52:21.138790+00:00,user-054,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.67.237,True,IAM User,User logged in with MFA,Compliant,2026-03-27T15:52:21.138790+00:00 signin.amazonaws.com ConsoleLogin by user-054 in ap-south-1; MFA=True; User logged in with MFA
2026-03-28T10:06:36.138790+00:00,user-040,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.175.45,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T10:06:36.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-040 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T07:06:36.138790+00:00,user-016,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,172.16.116.79,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T07:06:36.138790+00:00 s3.amazonaws.com CreateBucket by user-016 in us-west-2; MFA=False; Public S3 bucket created
2026-03-28T02:09:39.138790+00:00,user-011,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.9.199,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T02:09:39.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-011 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-28T01:01:24.138790+00:00,user-006,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,10.0.30.121,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T01:01:24.138790+00:00 kms.amazonaws.com DisableKey by user-006 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T09:28:48.138790+00:00,user-006,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,10.0.49.201,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T09:28:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-006 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T00:00:39.138790+00:00,user-026,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.46.38,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T00:00:39.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-026 in us-west-2; MFA=True; S3 public access block enabled
2026-03-31T00:12:21.138790+00:00,root,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.123.130,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-31T00:12:21.138790+00:00 s3.amazonaws.com PutBucketAcl by root in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-04-02T03:39:17.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,172.16.98.247,True,IAM User,User logged in with MFA,Compliant,2026-04-02T03:39:17.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=True; User logged in with MFA
2026-04-01T20:28:37.138790+00:00,user-013,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,54.240.187.179,True,IAM User,User logged in with MFA,Compliant,2026-04-01T20:28:37.138790+00:00 signin.amazonaws.com ConsoleLogin by user-013 in us-west-2; MFA=True; User logged in with MFA
2026-03-31T00:58:08.138790+00:00,user-014,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.217.55,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T00:58:08.138790+00:00 kms.amazonaws.com DisableKey by user-014 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T05:37:30.138790+00:00,user-015,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,54.240.56.134,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T05:37:30.138790+00:00 kms.amazonaws.com DisableKey by user-015 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T17:34:33.138790+00:00,user-037,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.252.30,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T17:34:33.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-037 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-29T11:24:35.138790+00:00,user-040,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.208.75,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-29T11:24:35.138790+00:00 kms.amazonaws.com DisableKey by user-040 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-01T12:10:13.138790+00:00,user-025,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.91.4,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T12:10:13.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-025 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-04-01T01:12:47.138790+00:00,user-014,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.43.31,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T01:12:47.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-014 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-27T12:28:03.138790+00:00,user-014,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,192.168.101.87,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T12:28:03.138790+00:00 kms.amazonaws.com DisableKey by user-014 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T21:19:24.138790+00:00,user-016,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.142.196,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T21:19:24.138790+00:00 kms.amazonaws.com DisableKey by user-016 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T01:20:25.138790+00:00,user-035,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,54.240.207.253,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T01:20:25.138790+00:00 iam.amazonaws.com CreateAccessKey by user-035 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-28T01:05:14.138790+00:00,user-019,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.128.126,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T01:05:14.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-019 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T09:00:49.138790+00:00,user-004,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,10.0.255.174,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T09:00:49.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-004 in us-east-1; MFA=True; S3 public access block enabled
2026-03-28T14:06:25.138790+00:00,user-049,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.49.195,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T14:06:25.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-049 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-30T07:07:33.138790+00:00,user-060,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.251.130,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T07:07:33.138790+00:00 kms.amazonaws.com DisableKey by user-060 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T02:49:23.138790+00:00,user-070,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.60.99,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T02:49:23.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-070 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T04:05:58.138790+00:00,user-057,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,10.0.90.143,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T04:05:58.138790+00:00 kms.amazonaws.com DisableKey by user-057 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T23:03:51.138790+00:00,user-022,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.159.184,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T23:03:51.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-022 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-04-02T10:55:14.138790+00:00,user-073,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.240.122,True,IAM User,User logged in with MFA,Compliant,2026-04-02T10:55:14.138790+00:00 signin.amazonaws.com ConsoleLogin by user-073 in ap-south-1; MFA=True; User logged in with MFA
2026-03-31T11:37:06.138790+00:00,user-065,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,192.168.253.152,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T11:37:06.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-065 in us-east-1; MFA=True; S3 public access block enabled
2026-03-30T14:58:00.138790+00:00,user-046,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,10.0.14.152,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-30T14:58:00.138790+00:00 iam.amazonaws.com CreateAccessKey by user-046 in eu-west-1; MFA=False; Long-lived IAM access key created without approval
2026-03-30T21:01:03.138790+00:00,user-045,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.49.110,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T21:01:03.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-045 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T10:03:41.138790+00:00,user-053,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.126.61,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T10:03:41.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-053 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T02:57:41.138790+00:00,user-009,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,192.168.86.6,True,IAM User,User logged in with MFA,Compliant,2026-03-28T02:57:41.138790+00:00 signin.amazonaws.com ConsoleLogin by user-009 in eu-west-1; MFA=True; User logged in with MFA
2026-04-02T15:04:32.138790+00:00,user-059,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.215.69,True,IAM User,User logged in with MFA,Compliant,2026-04-02T15:04:32.138790+00:00 signin.amazonaws.com ConsoleLogin by user-059 in ap-south-1; MFA=True; User logged in with MFA
2026-03-31T07:38:36.138790+00:00,user-003,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.199.83,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T07:38:36.138790+00:00 kms.amazonaws.com DisableKey by user-003 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T19:28:37.138790+00:00,user-013,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.173.43,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T19:28:37.138790+00:00 kms.amazonaws.com DisableKey by user-013 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-01T18:22:01.138790+00:00,user-056,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,10.0.109.74,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T18:22:01.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-056 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-29T11:24:48.138790+00:00,user-074,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.47.184,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T11:24:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-074 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T13:12:47.138790+00:00,user-044,CreateBucket,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.243.110,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-27T13:12:47.138790+00:00 s3.amazonaws.com CreateBucket by user-044 in eu-west-1; MFA=False; Public S3 bucket created
